"key","AEIDprojectId","Asset_Class","Data_Class","Data_Quality","Data_Source","Data_Type","Execution_id","Feed_code","Record_create_by","Record_create_dt","Site","Source","Source_country","category_id","category_name","datasetId","delivery","description","file_create_dt","format","frequency","history","price_raw","product_name","region","row","seller_id","seller_title","seller_url"
"","AEID-4666","Indices & Benchmarks","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1150-indices","Global","50","Market Data","1150","Streaming","ICE Data Indices, LLC (IDI) is a leading provider of indices across all major asset classes with over 50 years of experience providing high quality solutions. Dedicated to innovation and flexibility, IDI also offers calculation services, analytics and customized solutions to help address the demands of a changing investment landscape.
For more information click https://www.theice.com/market-data/indices here","2022-10-30","Streaming","","","","Indices","Global","117","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Indices & Benchmarks","","","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1012-indexes-(euronia)","Global","50","Market Data","1012","","Exchange and Morningstar Indexes","2022-10-30","","","","","Indexes (EURONIA)","","118","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Equities","","","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1013-indexes-(etfs)","Global","50","Market Data","1013","","Exchange and Morningstar Indexes","2022-10-30","","","","","Indexes (ETFs)","","119","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Equities","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/195-indexes","Global","50","Market Data","195","","Exchange and Morningstar Indexes","2022-10-30","","","","","Indexes","","120","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Fixed Income","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1160-ice-data-derivatives---interest-rate-cubes","Global","50","Market Data","1160","Streaming","ICE Data Derivatives offers cross-asset analytical solutions, market data and valuation capabilities, covering the trading lifecycle, powered by up to 16 years* of history. To meet demand for quality derivatives pricing and analytics, we continually build solutions for global client needs.
Streaming Evaluated data for over 60 currencies on:<br>
IRS, FRAs, cash rates, swap spreads, tenor basis spreads, OIS swaps, XCCY basis swaps, inflation swaps<br>
Par / zero / semi / forward rates, discount factors<br>
Swaption and Cap/Floor Volatility, SABR parameters, full volatility surface, premiums<br>
Market data on new RFRs curves and spreads (SOFR, SONIA, ESTR)
For more information please click https://www.theice.com/market-data/pricing-and-analytics/derivatives here","2022-10-30","Streaming","","","","ICE Data Derivatives - Interest Rate Cubes","Global","121","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Foreign Exchange (FX)","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1159-ice-data-derivatives---fx-curves-&-volatility","Global","50","Market Data","1159","Streaming","ICE Data Derivatives offers cross-asset analytical solutions, market data and valuation capabilities, covering the trading lifecycle, powered by up to 16 years* of history. To meet demand for quality derivatives pricing and analytics, we continually build solutions for global client needs.
Streaming Evaluated data for over 60 currencies on:<br>
?	IRS, FRAs, cash rates, swap spreads, tenor basis spreads, OIS swaps, XCCY basis swaps, inflation swaps<br>
?	Par / zero / semi / forward rates, discount factors<br>
?	Swaption and Cap/Floor Volatility, SABR parameters, full volatility surface, premiums<br>
?	Market data on new RFRs curves and spreads (SOFR, SONIA, ESTR)
For more information please click https://www.theice.com/market-data/pricing-and-analytics/derivatives here","2022-10-30","Streaming","","","","ICE Data Derivatives - FX Curves & Volatility","Global","122","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Derivatives","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:15","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1158-ice-data-derivatives---commodities-&-energy-theoretical-pricing-curves-and-volatility","Global","50","Market Data","1158","Streaming","ICE Intraday volatility surfaces for over 300 Commodity and Energy Market products
ICE Data Derivatives offers cross-asset analytical solutions, market data and valuation capabilities, covering the trading lifecycle, powered by up to 16 years* of history. To meet demand for quality derivatives pricing and analytics, we continually build solutions for global client needs.
For more information please click https://www.theice.com/market-data/pricing-and-analytics/derivatives here","2022-10-30","Streaming","","","","ICE Data Derivatives - Commodities & Energy theoretical pricing curves and volatility","Global","123","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/222-human-mobility-data-(global)","Global","52","Alternative Data","222","File","Combined location data, map data, and strategic intelligence to provide clients with the best possible picture of real-world human activity. Predict financial performance of companies versus competitors based on site performance, understand human mobility globally to help local and national authorities better predict and plan for the future, or analyse these insights to identify macro trends and areas of opportunity for growth for your business.

Raw location data, unique clustering and contextualisation available as well to better understand how people relate to physical relations
Large global coverage over 5 continents
127 million monthly active users in the US
All data is rigorously vetted for quality and privacy compliance
History: Up to 3 years
Frequency: Daily
Universe: Retail, Real Estate, Travel  Tourism, Entertainment
","2022-10-30","File","","","","Human Mobility data (Global)","Global","124","10-Alqami","Alqami","https://app.mdxtechnology.com/catalogue/providers/10-alqami"
"","AEID-4666","Fixed Income","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/182-government-bonds","Global","50","Market Data","182","","","2022-10-30","","","","","Government Bonds","","125","12-MarketAxess","MarketAxess","https://app.mdxtechnology.com/catalogue/providers/12-marketaxess"
"","AEID-4666","","","","","","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/939-gold","Global","","","939","","","2022-10-30","","","","","Gold","","126","35-Grafa","Grafa","https://app.mdxtechnology.com/catalogue/providers/35-grafa"
"","AEID-4666","Equities","Holidays Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/147-global-market-holidays-and-timings","Global","51","Reference Data","147","File","Direct access to the next 25 years of official holidays observed by financial institutions
EDI's Global Market Holidays and Timings service provides timely and accurate information on holiday observances affecting financial institutions.                                                                                             Monitored daily, the service comprises over 2500 institutions with holiday observances for the next 30 years and historical data from 2001.                                                               Market holidays and timings for

2066 Exchanges and Trading Venues in 152 countries
321 Banks in 230 countries
157 currencies settlements covered
Bank clearing in 116 countries,
Exchange clearing in 136 countries and 210 exchange clearers
","2022-10-30","File","","","","Global Market Holidays and Timings","Global","127","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","Dividends","Economic Data ","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/140-global-economic-data","Global","51","Reference Data","140","File","Reliable Data Source for Global Economic Data. Accurate, Global Databases which provides comprehensive economic and financial data for Canada, France, Germany, Italy, Japan, Portugal, Spain, United Kingdom, United States and EuroArea. The database has over 143,189 series from primary sources
Obtain the most accurate, comprehensive and timely Global Economic data from 8 different databases, covering more than 250 countries across the globe.<br>
Armed with two decades of experience sourcing and delivering Global Economic data, our staff is an indispensable source of information for:

Risk Management
Analysing Economic Trends
Assessing Economic Policies
Monitoring Financial Market Activities
Formulating Investment Strategies
Exploring Business Opportunities

There are eight proprietary databases, covering four major regions, members of EuroStat and<br>
advanced economies. Data is organized by country and then by broad category, except for the<br>
EuroStat database in which comparable data across countries is grouped under categories (from<br>
broad to narrow). G7  Europe Forecast Eurostat Emerging Americas Emerging Asia Emerging<br>
CIS Emerging EMEA Emerging Africa","2022-10-30","File","","","","Global Economic Data","Global","128","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/220-global-business-travel-(global)","Global","52","Alternative Data","220","File","Collected from POS transactions. Data includes business vertical of traveller, booking location, departure/arrival location, date, cabin class and cost. Additionally, accommodation when booked concurrently with air travel, including hotel name, rooms and booked rate.

Over $10 billion in annual global business travel spend broken out by equity ticker for all airline, hotel, and car rental companies.
Consolidated daily from over 1000 travel outlets in 104 counties and augmented with global credit card and expense management data; provides a wholistic view encompassing all spend through all channels with 3 years of historic data.
All data direct from point of sale is further broken down by 9 business industry verticals
Industry specific business travel growth projections and insights
Pricing analysis by travel category
Forward looking booking information as well as amendments and cancellations
","2022-10-30","File","","","","Global Business Travel (Global)","","129","10-Alqami","Alqami","https://app.mdxtechnology.com/catalogue/providers/10-alqami"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/89-gasoline","Global","50","Market Data","89","","","2022-10-30","","","","","Gasoline","","130","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/178-gas-options-","Global","50","Market Data","178","","","2022-10-30","","","","","Gas Options ","","131","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/86-gas","Global","50","Market Data","86","","","2022-10-30","","","","","Gas","","132","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","Foreign Exchange (FX)","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/102-fx-swaps","Global","50","Market Data","102","","","2022-10-30","","","","","FX Swaps","","133","17-360T Market Data Services","360T Market Data Services","https://app.mdxtechnology.com/catalogue/providers/17-360t-market-data-services"
"","AEID-4666","Foreign Exchange (FX)","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/101-fx-spot","Global","50","Market Data","101","","","2022-10-30","","","","","FX Spot","","134","17-360T Market Data Services","360T Market Data Services","https://app.mdxtechnology.com/catalogue/providers/17-360t-market-data-services"
"","AEID-4666","Foreign Exchange (FX)","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/100-fx-historical-data-","Global","50","Market Data","100","","","2022-10-30","","","","","FX Historical Data ","","135","17-360T Market Data Services","360T Market Data Services","https://app.mdxtechnology.com/catalogue/providers/17-360t-market-data-services"
"","AEID-4666","Derivatives","","","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1009-futures-(options)-","Global","50","Market Data","1009","","Exchange Futures","2022-10-30","","","","","Futures (Options) ","","136","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Derivatives","","","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/192-futures","Global","50","Market Data","192","","Exchange Futures","2022-10-30","","","","","Futures","","137","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Equities","Further Public Offering Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/145-further-public-offering","Global","51","Reference Data","145","File","Keep Track of Further Public Offering (FPO) data.
Investigate if a target company has announced a Further Public Offering such as a secondary offering or share placement and use that information to track the impact of dilution on shareholdings.                                                          Client can access FPO data announcements captured at 4 stages:

New – indicates that the FPO has been announced but is not yet effective.
Postponed – indicates that the FPO has been temporarily suspended.
Closed – indicates that the FPO has now finalized.
Withdrawn – indicates that the FPO has been permanently stopped due to the company’s or regulatory body’s decision.
","2022-10-30","File","","","","Further Public Offering","Global","138","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/90-fuel-oil","Global","50","Market Data","90","","","2022-10-30","","","","","Fuel Oil","","139","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/95-freight","Global","50","Market Data","95","","","2022-10-30","","","","","Freight","","140","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","Foreign Exchange (FX)","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/246-forward-fx-market-data-","Global","50","Market Data","246","Streaming","Forward FX points tickdata in 10,000+ currency pairs and tenors
Forward FX points data updated every second potentially creating over 800 million daily updates","2022-10-30","Streaming","","","","Forward FX Market Data ","Global","141","4-NewChangeFX","NewChangeFX","https://app.mdxtechnology.com/catalogue/providers/4-newchangefx"
"","AEID-4666","Indices & Benchmarks","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/244-forward-fx-benchmarks","Global","50","Market Data","244","Streaming","38 Forward FX Benchmark currency pairs in all standard tenors.
Official Benchmark published every second creating over 80,000 updates every day for each standard forward tenor for 38 primary traded forward currency pairs.","2022-10-30","Streaming","","","","Forward FX Benchmarks","Global","142","4-NewChangeFX","NewChangeFX","https://app.mdxtechnology.com/catalogue/providers/4-newchangefx"
"","AEID-4666","","","","","","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:16","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1235-forensyx","Global","","","1235","","Access to historical listed derivatives reference data and ISINs all the way back to January 2018
&nbsp;
Overview: Comprehensive contract and symbology time series data archive, designed to support regulatory investigations into historical non- compliant transaction reporting from MiFID start to the present day.
&nbsp;
Forensyx is a time series historical archive of exchange tradeable futures and options products, which includes all Aii markets from MiFID regulation start, through EMIR, EMIR RTS2.0 and MiFID II regulation implementations, to the present day.
&nbsp;
Historical regulatory data can be enriched with a customer&rsquo;s symbology of choice, subject to third party licensing where applicable, and easily integrated with minimal development effort using regulatory identifiers, customised in the format needed for proprietary or vendor applications or databases, which enables historical trade data to be passed easily between relevant functional platforms and analysed across the trade lifecycle to determine any irregularities in past transaction reports.
&nbsp;
Forensyx has been curated and enhanced for well over a decade with clients, alliance partners and regulators, to build a fit for purpose regulatory data archive to support internal risk management reviews of historical transaction reporting and external regulatory investigations.
&nbsp;
Key features:

Exchange traded and OTC futures and options
Global position limits
MiFID II Asset Class Categorisations and ToTV indicators
EMIR Level II Commodity Base and Commodity Details
EMIR RTS 2.0 Delivery Point, Duration, Days of the Week and Load Delivery Intervals
CFTC Large Trader Position Limits and Accountability Levels
IRS 871(m) reporting eligibility indicators

&nbsp;
Key Benefits:

Enhance post-transaction regulatory risk analysis
Deploy trusted, fit for purpose and proven regulatory data
Minimise risk of non-compliant regulatory reporting
Plug and play access to accurate historical data
Customise data files for specific investigatory requirements
Easily integrate with proprietary and vendor trade analysis systems
Reduce cost of internal regulatory databases

&nbsp;
Why Choose Forensyx?&nbsp;&nbsp;Forensyx provides timely access to accurate historical data, which can be used in regular internal back testing to proactively remediate non-compliant transaction reporting, by identifying and potentially reducing future liabilities arising from regulators&rsquo; fines and can materially assist in future regulatory investigation cases.","2022-10-30","","","","","Forensyx","","143","62-Euromoney TRADEDATA","Euromoney TRADEDATA","https://app.mdxtechnology.com/catalogue/providers/62-euromoney-tradedata"
"","AEID-4666","Foreign Exchange (FX)","FX Rates Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/146-foreign-exchange-rates","Global","51","Reference Data","146","File","Save time by integrating Foreign Exchange Rates and World Currencies to your in-house system.
The Foreign Exchange Rates feed provides clients with accurate, up-to-date foreign Exchange rates data. The service covers 168 currencies and it is gathered from a multitude of sources including banks and foreign exchange dealers worldwide.
Customize the file to only include selected currencies and the preferred base currency for example USD, GBP, EUR or add extra fields like the reverse rate.","2022-10-30","File","","","","Foreign Exchange Rates","Global","144","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","Foreign Exchange (FX)","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1014-foreign-exchange-(fx)-markets-(fx-currencies)","Global","50","Market Data","1014","","Morningstar FX Prices","2022-10-30","","","","","Foreign Exchange (FX) Markets (FX Currencies)","","145","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Foreign Exchange (FX)","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/196-foreign-exchange-(fx)-markets--(fx-forwards)","Global","50","Market Data","196","","Morningstar FX Prices","2022-10-30","","","","","Foreign Exchange (FX) Markets  (FX Forwards)","","146","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Fixed Income","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1149-fixing-&-benchmark","Global","50","Market Data","1149","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Fixing & Benchmark","Global","147","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Fixed Income","Offering Documentation Database","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/936-fixed-income-offering-documentation-database","Global","51","Reference Data","936","File","With the Fixed Income Documenter, you can gain access to our huge library of terms and conditions documentation quickly, via a simple web-based application and save time spent retrieving bond prospectuses and offering circulars
The WFI Documenter is a web-based application that fully complements the Worldwide Fixed Income proprietary feed and browser products. Clients gain access to the huge library of offering documentation for fixed income securities. Historical documents and new issues are continually added.<br>
Documents are available for download in their original format, PDF, Microsoft Word and Excel and include:

Offering circulars
Prospectuses
Terms sheets
Pricing supplements

Choose from search fields including ISIN, US Code or Symbol as well as via Issuer Name or use the portfolio checker feature to locate required documents. If a document is unavailable, subscribers can place an order for it to be traced.<br>
Use the portfolio checker to quickly determine documents that are available for your universe. The user can also submit an individual document request and our research team will endeavor to the source.","2022-10-30","File","","","","Fixed Income Offering Documentation Database","Global","148","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","","Corporate Actions ","","","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/187-fixed-income-","Global","51","Reference Data","187","","","2022-10-30","","","","","Fixed Income ","","149","12-MarketAxess","MarketAxess","https://app.mdxtechnology.com/catalogue/providers/12-marketaxess"
"","AEID-4666","Fixed Income","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1010-fixed-income","Global","50","Market Data","1010","","Morningstar Fixed Income","2022-10-30","","","","","Fixed Income","","150","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Fixed Income","","Periodic Snapshot","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/10-fair-value-prices","Global","50","Market Data","10","Periodic Snapshot","Transparent evaluated ""fair value"" prices on over 40,000 global Corporate  Government Bonds","2022-10-30","Periodic Snapshot","","","","Fair value prices","","151","5-FactEntry","FactEntry","https://app.mdxtechnology.com/catalogue/providers/5-factentry"
"","AEID-4666","Equities","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1121-exchange-content---world-funds-(mut/mm/uit)","Global","50","Market Data","1121","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - World Funds (MUT/MM/UIT)","Global","152","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Cryptocurrencies","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1131-exchange-content---world-crypto-currency","Global","50","Market Data","1131","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - World Crypto Currency","Global","153","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Fixed Income","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1129-exchange-content---south-america-warrants","Global","50","Market Data","1129","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Warrants","South America","154","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Equities","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1120-exchange-content---south-america-funds-(mut/mm/uit)","Global","50","Market Data","1120","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Funds (MUT/MM/UIT)","South America","155","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Fixed Income","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1115-exchange-content---south-america-fixed-income","Global","50","Market Data","1115","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Fixed Income","South America","156","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Equities","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1108-exchange-content---south-america-equity","Global","50","Market Data","1108","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Equity","South America","157","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Derivatives","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1144-exchange-content---south-america-derivatives/strategies","Global","50","Market Data","1144","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Derivatives/Strategies","South America","158","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Derivatives","","Streaming","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:17","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1140-exchange-content---south-america-derivatives/options","Global","50","Market Data","1140","Streaming","The ICE Consolidated Feed aggregates content from over 600 sources including 150+ exchanges, Cross Asset OTC coverage, Indices and News.","2022-10-30","Streaming","","","","Exchange Content - South America Derivatives/Options","South America","159","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
